Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Label
7695.11,9061.36,-1320,30,102,516,5
16244.5,155763,-7600,175,338,5637,1
8168.04,9611.71,-3009.33,97,130,490,2
11324.7,27356.6,-4184.48,34,214,1469,3
8979.02,25451.8,-3145.63,32,157,1519,3
9422.65,21479,-3235.8,75,163,1162,5
7057.3,14579.1,-2486.61,43,134,970,3
8785.26,33363,-4393,55,154,1572,1
13119.7,60608.3,-4920,36,247,2754,4
10425.1,22165,-2010,36,182,1212,4
12556.3,93459.5,-6260,71,254,3885,4
7095.22,7539,-4593,16,131,454,1
8612.71,12064.1,-2566.86,85,128,693,2
11786.8,88315,-6958,52,262,3624,1
10791.7,36152.2,-2730,49,234,1581,2
7374.56,14058,-3342,91,125,769,1
5829.34,11123.6,-1842.1,17,102,764,4
9756.25,38530,-2126,34,209,1524,1
4034.05,1492.56,-926.474,41,52,133,2
9698.77,29895,-4613,64,174,1632,1
23748.5,279303,-13000,79,540,8870,3
13811.6,52879.1,-6034.86,48,288,2334,5
9368.34,39149.1,-2970,21,196,1885,3
7633.63,4363.7,-2835.55,27,131,271,5
18643.8,148006,-8620,77,449,5537,2
10696.9,54158.3,-1670,34,188,2599,4
4482.86,1585,-2494,11,73,115,1
8892.21,29130.3,-3372.78,36,179,1626,5
12147.8,74127.4,-4370,33,249,3630,2
11388.1,77978.2,-6820,38,272,3539,3
16093.4,118347,-4710,62,271,4426,3
9118.23,11478.6,-3012.19,36,156,654,4
21205.9,408021,-7860,66,473,14125,3
15216.9,117045,-4470,54,271,4426,2
13282,75698.3,-3490,35,249,3630,3
13158.3,90104.6,-2980,41,254,3885,5
9246.73,17321.3,-4193.81,35,183,931,5
15288.4,40080,-2420,69,184,1070,1
6011.7,4775.39,-919,23,85,343,5
15955,161357,-7747.97,72,352,6744,2
7930.04,9625.89,-2981.45,99,130,490,2
9694.8,27239.1,-2833.37,90,158,1403,3
13198.4,78204,-5339,31,246,3367,1
12316.9,115536,-3040,38,235,4905,2
13117.5,140351,-6289.26,170,308,6057,3
13568.1,82812.2,-5120,85,272,3539,5
5090.71,3163,-933,15,81,203,1
5447.1,5206.34,-1700,21,85,343,5
15110.9,83013.4,-1930,53,223,2059,3
4988.33,1941.82,-1474.2,14,76,147,5
5939.43,7098.13,-1569.28,35,93,545,4
11246.8,45030.7,-2390,49,223,2059,2
5685.93,7032.41,-1646.09,48,93,545,3
9375.63,16784.2,-3665.22,83,172,973,2
8911.03,50628.2,-3560,25,188,2599,3
9655.61,28294.9,-2730,31,156,1364,5
4127.25,1455.16,-850.09,39,52,133,2
7072.61,6533.79,-1665.67,35,95,427,5
9457.39,13628.1,-2831.63,18,148,729,4
9649.72,17405.9,-4049.67,35,183,931,5
5867.78,7477.43,-1889.45,75,104,457,2
10592.9,50640.8,-4710,21,216,2677,3
20201.2,440909,-13864,82,508,14821,1
22664.6,515654,-11606.4,150,540,18067,4
5858.6,4149.47,-1533.08,124,88,318,2
14644.4,59660.8,-2430,52,223,2059,3
10887.9,68742.7,-5213.85,148,247,3373,5
40236.9,1171530,-17529,148,829,29096,1
6283.44,5402.93,-2820,8,79,292,2
9263.55,17395.1,-4181.17,30,183,931,5
14985.8,143669,-6030,60,315,5844,4
13584,51304.1,-4350,31,234,2464,2
4343.1,1935.38,-1064.83,5,63,166,3
10801.5,22708,-4856,29,210,1115,1
14320.3,139595,-4990,39,315,5844,3
7822.65,12034.7,-2807.72,82,130,694,5
7233.23,13041.6,-1417.35,33,96,804,5
11935,35259,-3697,24,200,1368,1
16151,95724,-9819,55,335,3630,1
20522.6,160870,-8670,95,449,5537,2
24281.3,636493,-15075,86,654,19437,1
8088,8057,-2065,25,120,518,1
10348.7,86088,-2450,21,220,3450,3
7718.18,15756.6,-2674.61,74,134,970,4
5989.83,7278.17,-1609.52,49,93,545,2
11626.1,54237,-2280,97,193,2257,1
5072.09,3559,-676,21,80,247,1
4300.01,1935.17,-1101.34,5,63,166,3
11403.3,68916.3,-5195.57,144,247,3373,5
6838.69,13718.5,-2412.34,91,120,809,3
11610.9,60486,-4850,40,223,2822,4
14982.3,116362,-6260,60,271,4426,3
6290.16,10368.1,-3160,13,109,689,3
7025.08,5246.18,-2091.07,58,107,346,2
13111.5,50476.4,-5010,27,215,2188,3
5940.49,10985,-1900.31,24,102,764,4
19043.6,274472,-9066,76,391,8730,1
8713.94,38005,-4203,57,209,1993,1
6532.65,7636.17,-2270,161,109,486,4
9731.66,34433.1,-4517.08,129,208,1691,4
14522.4,110170,-6240,31,322,4619,3
5055.19,3249.8,-1158.08,35,71,249,3
10489.5,26710.7,-1306.69,0,158,1403,4
25677.8,378161,-17270,98,537,11893,1
9700.46,35170.1,-4453.43,126,208,1691,5
5566.15,9981.57,-2760,26,109,689,3
13075.3,103338,-5040,62,322,4619,4
9676.17,52338.7,-2500,23,188,2599,5
22534.8,413908,-8720,61,473,14125,2
9751.09,40153.7,-2610,26,196,1885,3
7334.48,11451,-3473,35,122,730,1
4857.85,4360.66,-1351.77,22,72,340,4
21821.8,341478,-12348,378,582,11293,1
20225.9,154149,-9730,94,449,5537,2
22518.2,365520,-5570,91,462,11563,4
15009.9,53589.4,-191.765,78,288,2334,5
10694.2,37905.5,-4176.08,128,205,1751,3
9039.99,27411.8,-3012.01,98,158,1403,3
14293.6,96285.9,-5737.03,60,294,4249,5
4316.36,2135.55,-980.095,16,54,165,5
14610.9,95162.3,-5509.27,46,294,4249,5
19176.5,299930,-10794,87,407,10820,1
9043.2,17181.6,-4277.69,35,183,931,5
7936.86,26514.5,-2877.01,97,156,1521,5
8827.49,16902.6,-4028.75,67,172,973,4
12236.6,78397.7,-5820,56,272,3539,3
14685.6,98678.8,-5738.39,160,281,4061,5
19932.7,255619,-13900,79,540,8870,3
12856.4,49613.3,-5220,28,215,2188,4
12154.2,50751.7,-5140,38,234,2464,2
11949.2,48448.3,3800,31,166,1414,3
2254.41,49.6006,-611,8,33,5,2
9797.38,36019.4,-4090,43,196,1997,5
8191.64,9961.2,-2925.56,98,130,490,3
14315.9,96066.6,-5583.14,68,294,4249,5
20674.6,280557,-10185,386,471,9276,1
6530.45,4958.44,-1926.61,54,108,318,3
11822.6,53234.4,-4302.12,95,209,2534,4
12879.3,72796.3,-5459.72,32,262,3211,5
13819.4,97675.7,-5997.33,157,281,4061,4
10288.3,40039.8,-3260,17,196,1885,4
12823,68073,-6167,104,292,2679,1
11325.3,50281.6,-5310,20,216,2677,3
8035.69,9669.82,-2443.13,27,123,621,3
14465.4,96188.2,-5709.99,65,294,4249,5
8399.03,26683.8,-3550,29,156,1364,2
11542.5,36002.9,-4100,26,234,1581,2
14413.8,94380.2,-5484.76,42,294,4249,3
6802.21,10461.5,-3710,15,109,689,3
8035.89,8791,-2323,18,118,486,1
6931.91,13498.5,-1447.8,35,96,804,3
8452.77,26073.5,-2480,27,156,1364,3
8767.21,10627.4,-2713.14,88,139,587,4
15208.6,90305.4,-2280,53,223,2059,3
12776.4,57548.5,-2650,45,223,2822,4
12362.8,53068.6,-4234.72,93,209,2534,5
7134.62,12862,-2386,15,132,807,1
8056.42,12048.1,-2566.3,82,128,693,3
3999.41,1932.78,-1117.6,5,63,166,3
4811.09,4721,-1441,9,75,339,1
24098,266731,-13900,67,540,8870,3
28613.4,511752,-13566,39,553,12845,1
18057.7,167745,-6200.99,88,352,6744,3
8764.59,25121.5,-3149.3,33,157,1519,3
14794.8,123057,-5085,46,309,4431,1
9388.22,27247.8,-2924,94,158,1403,3
8897.53,13864.5,-2880.43,19,148,729,3
11104.2,50063.1,-5040,19,216,2677,3
6675.68,6704,-2342,1,66,206,1
16899.1,98475,-6292,65,299,2605,1
10341.5,32688.4,-3364.45,72,176,1922,4
8778.64,28645.7,-3385.84,36,179,1626,5
9238.73,39245.5,-2590,15,196,1885,3
5154.85,4519.82,-1100,21,88,292,2
9330.81,30314.6,-3323.14,120,171,1747,5
8552.97,10786,-3157.32,34,156,654,4
6773.6,6427.73,-2160,12,119,395,4
9906.78,26164,-3357.1,26,174,1415,4
12868.6,60396.1,-4120,31,247,2754,3
6317.09,5698,-2515,17,110,319,1
8267.63,27280,-5304,122,159,1628,1
9758.43,20341.6,-2486.65,69,163,1162,2
5014.67,4549.2,-1470,25,88,292,2
6834.99,12303.6,-1814.69,13,105,765,3
12393.8,59692.9,-2370,52,223,2822,4
2566.12,59.2803,-475,92,33,5,2
6993.78,5253.9,-2125.63,55,107,346,3
11717.5,46673,-2610,39,223,2059,4
8764.2,11956.4,-2704.76,87,136,619,3
6295.47,4622.27,-1396.62,122,88,318,5
10475.6,37714.6,-4185.75,127,205,1751,2
9061.75,13600.1,-2818.8,16,148,729,4
9571.84,16947.5,-3910.36,85,172,973,3
9034.44,17186.2,-4266.88,35,183,931,5
7688.92,9312,-1966,21,106,485,1
15411.5,163988,-10272,48,385,6516,1
8549.28,19890.6,-3539.98,90,163,1162,2
10467.8,26560,-2812,3,125,622,1
15324.6,71119,-6723,77,286,2608,1
11023.9,12646,-2682,33,175,555,1
29464,731255,-14677,172,670,21043,1
7093.09,14293.5,-2396.95,92,120,809,3
12579.5,73377.7,-4040,25,249,3630,2
14242.1,53004.6,-5882.37,55,288,2334,5
9804.32,26108.4,-3273.72,27,174,1415,4
5974.52,7375.13,-1660.92,52,93,545,2
4984.58,4300.76,-1430,11,79,317,2
9869.24,24602.2,-370,15,166,1111,2
12263.8,63476,-3788,141,232,3132,1
5245.38,4512.69,-644,9,79,317,4
13503.9,67884.5,-2970,53,224,2192,3
7602.89,9397.03,-3237.24,86,135,587,1
18169.5,205066,-7343,37,350,6074,1
6790.28,5341.89,-1890,9,79,292,2
5906.01,7760.84,-1811.16,69,104,457,2
23438.1,280239,-9033.01,62,468,9276,5
9531.31,32884.9,-3570.96,62,176,1922,3
5411.02,4345.49,-795,16,88,292,5
5700.95,3310.13,-1005.05,23,71,249,4
5159.8,4327.51,-685,17,88,292,2
15059.1,59382.9,-4930,35,215,2188,3
16322.1,93216,-9195,75,376,3635,1
21120.5,410472,-9370,57,473,14125,2
23605.4,497327,-15490,117,624,15343,1
11764.3,43710.6,-4080,57,223,2059,2
10330.9,37778.5,-4226.97,131,205,1751,2
19165.7,160563,-9360,95,388,6290,4
16249,115521,-3970,56,271,4426,2
8175.18,4625.94,-2674.17,26,131,271,4
17538.9,196063,-5110,60,390,7459,3
5980.39,7348.53,-1570.72,47,93,545,3
12965.8,48055,-6739,47,288,2325,1
7247.36,7241.09,-1350,157,109,486,5
12625.4,79552.2,-4770,37,272,3539,3
4778,2731.29,-1305.15,52,67,224,5
14830.9,287465,-8539,63,352,11258,1
6775.69,10515.8,-3070,11,109,689,3
5416.6,3455.89,-785.891,49,51,132,2
21830.4,282330,-12443,36,461,9412,1
12242.1,70522.3,-5586.75,53,262,3211,5
16171.8,120100,-4930,64,271,4426,4
12233.6,60089.1,-5270,38,247,2754,3
4586.63,3340.79,-1223.19,32,71,249,3
6988.83,5315.49,-1960,9,79,292,2
18584.3,160100,-8510,85,388,6290,4
12150.4,113759,-2850,47,235,4905,2
38405.3,1857700,-19959,200,807,40369,1
6240.92,7430.59,-1611.26,48,93,545,3
13224.3,82194,-9924,102,330,3715,1
26548.4,482830,-9850,58,483,15505,5
8393.19,9915.42,-2730.35,27,138,554,5
16641.2,110902,-6660,35,322,4619,4
8413.87,24073.9,-2772.2,23,154,1252,5
17237.2,263354,-8617,41,412,8732,1
7582.09,17794,-3642,30,143,1068,1
8867.48,12089.5,-2694.75,81,136,619,3
12782.6,63943,-5420,57,250,2827,1
4726.64,2957.81,-1345.67,42,67,224,3
9328.19,49361.6,-6710,23,216,2677,3
11109.6,35082,-8347,156,277,1586,1
13687.8,41202.7,-1990,53,234,1581,2
8800.47,10552.6,-2749.94,87,139,587,3
11200.8,51260.9,-4500,18,216,2677,4
10459.6,34582,-4412.76,134,208,1691,4
14383.9,51081.9,-2460,40,234,2464,3
25259.9,301973,-9450,103,537,8350,3
4741.31,2407.48,-842.001,44,51,132,5
7471.39,22485,-3800,13,133,1256,1
2513.23,50.0926,-575,6,33,5,2
3604.54,2150.11,-583.993,9,43,161,5
8458.75,19830.7,-3547.9,87,163,1162,2
5439.1,3332.6,-1082.26,39,71,249,4
10822.5,85420.3,-2460,21,220,3450,3
7134.52,4780.65,-2470,12,86,205,5
24106.8,470943,-10400,40,483,15505,3
20648.2,170888,-4910,83,449,5537,2
6725.34,13959.7,-2546.14,98,120,809,3
7968.52,26425.7,-2330,33,156,1364,3
9688.71,25950.3,-3364.72,24,174,1415,4
5675.44,4270.97,-1080,14,88,292,2
5731.29,7706.91,-1816.5,74,104,457,2
4321.85,1947.26,-1046.33,6,63,166,3
3997.74,2174.12,-1109.01,20,54,165,5
3988.1,2194.49,-1080.61,20,54,165,5
6568.9,5419,-2355,10,101,345,1
10589.2,46863,-6468,36,184,1810,1
12247.3,36638.1,-1860,43,234,1581,3
12519.5,71369.4,-5657.12,26,262,3211,5
24408.4,468188,-12900,48,483,15505,4
10077.5,52000.3,-3120,31,188,2599,4
23267.8,252878,-9650,99,537,8350,3
12498.3,73480.2,-4840,26,249,3630,2
8418.49,10420,-2232,39,110,401,1
9556.49,20762.8,-3390.25,76,163,1162,4
17814.4,138602,-8340,111,449,5537,3
9915.8,49426.1,-6660,22,216,2677,3
2290.93,57.272,-658,96,33,5,5
14325,185051,-6699,44,335,7581,1
4272.6,1939.03,-1049.83,5,63,166,3
13493.6,54449,-5902,35,248,2398,1
5824.99,11188.6,-1875.06,22,102,764,4
8505.04,16420.1,-2736.51,82,142,844,3
12972.2,60689.8,-5300,27,247,2754,3
5792.83,11316.1,-1952.87,25,102,764,4
18802.9,215501,-10383,345,430,7959,1
15777.1,115201,-5350,52,271,4426,3
6959,5258.18,-2137.24,59,107,346,3
8500.74,11004.7,-3069.16,57,156,654,4
14685.7,52757.5,-2660,38,234,2464,3
4674.13,3944.51,-1210,13,79,317,3
2462.86,51.9713,-572,6,33,5,5
10702.7,38074.9,-3744.36,36,193,2118,4
8617.3,13612.3,-3012.56,33,148,729,4
5320.82,3080.27,-1199.54,51,67,224,2
8917.15,29195.6,-3349.37,42,179,1626,5
4840.31,6880,-2819,16,80,515,1
9116.15,37979.2,-3816.18,39,180,2054,5
9121.3,9964,-4400,37,157,552,1
15797.3,162964,-7738.85,89,352,6744,2
4223.67,2265.77,-1103.8,20,54,165,2
10877,49297.3,-3610,20,216,2677,3
10697.8,38485.8,-4460,40,196,1997,3
10249,37102.6,-3820,49,196,1997,4
12446.5,74663.2,-3270,27,249,3630,2
9602.56,21828.5,-1690,32,182,1212,5
8361.12,25345.5,-3136.89,24,157,1519,3
10899.9,34990.8,-4219.96,110,208,1691,5
8793.22,23368.5,-2973.15,29,154,1252,5
14989.4,102157,-8431,58,357,4340,1
3723.34,2165.48,-584.06,4,43,161,5
10811.2,38698.2,-3867.22,28,193,2118,4
5399.15,4456.68,-1140,19,88,292,2
18255.9,149420,-10334,62,368,5545,1
15776.2,116251,-5710,58,271,4426,2
15706.9,76086,-7846,47,306,3062,1
3825.38,1220.87,-768.261,37,51,102,5
9101.86,16048,-5035,84,164,890,1
24142.6,476380,-11300,41,483,15505,3
12732.6,130177,-9750,58,345,5325,1
23122.9,279240,-9455.99,67,468,9276,5
7801.06,9614.78,-2984.52,98,130,490,2
9196.9,15192,-3183,40,177,771,1
7522.76,6917.85,-2147.87,32,108,428,5
16739.7,111386,-6200,33,322,4619,4
16459.1,317989,-9658,68,390,11557,1
18363.4,161065,-10000,99,388,6290,4
5226.2,3421.63,-806.284,50,51,132,2
22210.1,469714,-14300,62,483,15505,2
9056.5,10080.5,-2160,35,154,587,3
7299.89,14933,-3802,50,134,852,1
13738.9,73284,-9270,53,298,3296,1
10930.8,50679.7,-4540,23,216,2677,2
9641.03,18590,-4292,16,189,978,1
13462.9,99465,-5279,42,322,4251,1
10399.4,37471.9,-3470,35,196,1997,4
7396.21,9247.54,-1660,28,102,516,5
11906.3,28881,-2228200,96,219,1469,1
11487.8,59081.7,-2680,51,223,2822,4
8616.56,30151.6,-2036.64,26,132,1513,4
14078.8,94973.5,-5696.39,47,294,4249,4
9951.83,12153.2,-2211.2,86,136,619,5
12617,71263.5,-5738.13,25,262,3211,5
17224.3,141954,-8455,52,368,5329,1
9969.14,52350.3,-3170,27,188,2599,3
20714.2,163376,-8880,88,449,5537,2
6658.23,10494.6,-3220,16,109,689,3
10207.4,28060,-2670,19,194,1521,5
12045,71830.5,-6056.77,29,262,3211,4
5861.35,7274.5,-1567.3,51,93,545,2
6657.42,10487.3,-3080,16,109,689,3
4932.46,2619.82,-1216.73,49,67,224,4
8821.51,13434.7,-2923.19,12,148,729,3
19735.4,181419,-4590,80,403,6746,4
9309.07,72643,-4931,36,216,3454,1
8211.64,9436.65,-2889.15,93,130,490,2
17305.8,171334,-2947,84,368,6522,1
14027,127454,-8141,34,296,5313,1
20230.5,152387,-2800,90,449,5537,2
10313.8,10790.3,-2110,34,154,587,4
6583.96,5140.85,-2192.11,49,107,346,3
6615.08,4418,-3204,54,111,269,1
9830.91,39579,-3987,38,182,1993,1
9520.17,27328.4,-2957.01,99,158,1403,4
10722.7,26917,-4343.18,48,214,1469,3
11763.2,32682.7,-2170,35,166,1414,4
9378.69,30368.4,-3296.86,121,171,1747,5
13504.8,62330,-7140,13,187,1928,1
7596.31,10752.9,-3493.24,37,156,654,3
9249.19,26873.9,-3953.92,95,214,1469,3
7729.33,26693,-3277,20,133,1569,1
20795.4,248000,-10693,344,503,8097,1
24401.4,271238,-9410,93,537,8350,3
23333.9,284119,-15700,70,540,8870,4
8406.64,4738.19,-2628.48,27,131,271,4
13749.4,59648,-5627,32,275,2753,1
9046.43,17207.5,-4235.79,34,183,931,2
19907.4,244713,-11300,84,540,8870,3
13412.5,51534,-3810,27,234,2464,2
8329.45,7607.97,-1080,12,111,453,4
10247.9,10338.5,-1990,39,154,587,2
17511.5,156749,-8049,38,364,5018,1
6988.65,7544,-3751,60,113,426,1
7326.25,6728,-3337,12,114,428,1
8643.83,21264.9,-2826.72,80,145,1156,5
9121.13,16743.2,-1664.08,0,142,844,5
8053.46,16078,-3614,32,148,891,1
8672.79,34826,-3465,26,185,1993,1
6376.38,6615,-590,13,119,375,1
11949.5,64623,-4787,10,191,1931,1
10224.6,26535.7,-2731.56,77,158,1403,4
5902.05,7151.62,-1807.09,69,104,457,3
4055.36,5888,-1044,20,68,481,1
9593.71,33361.3,-3561.38,90,176,1922,4
8883.87,20235.4,-3499.25,95,163,1162,4
10436.6,56838.4,-4534.93,144,217,2904,3
10520.7,54934.6,-2020,27,188,2599,5
5547.39,7039.64,-1719.52,48,93,545,5
12872.3,72868.8,-5514.29,36,262,3211,5
6680.35,5217,-615,7,81,294,1
9046,13687.6,-2890.13,14,148,729,4
9371.81,10150.1,-1690,34,154,587,3
21310,486610,-10521,61,508,17131,1
10500,58334,-4595.76,132,217,2904,3
10961,49160.5,-4530,22,216,2677,3
5555.7,4189.08,-1487.13,119,88,318,2
16789.1,144739,-7490.65,199,362,5847,4
8770.62,13949.2,-2894.93,7,148,729,3
13267.7,91675.6,-4540,58,254,3885,3
9593.07,39499.8,-2400,15,196,1885,3
13589.5,49833.5,-5370,34,215,2188,3
4384,2182.97,-829.545,20,54,165,2
10264.4,28254.5,-2410,27,194,1521,4
7965.01,9993.89,-3141.04,19,138,554,4
14138.3,140885,-5830,43,315,5844,3
7735.26,9439.38,-2938.19,100,130,490,2
11140.6,49305.6,-4310,26,216,2677,2
9656.76,13286,-2877,38,130,657,1
3721.29,2042.48,-585.9,9,43,161,5
11973,113826,-2690,60,235,4905,3
8611.03,12406.8,-2417.41,74,128,693,5
13580.1,61472.5,-2540,57,223,2822,5
7033.2,5090.73,-2001.35,70,107,346,3
11150.9,74953,-5116,55,229,3534,1
16305.8,161173,-7656.18,73,352,6744,2
7234.16,14338.2,-2397.13,79,120,809,3
10051.2,33891.3,-3482.4,89,176,1922,4
6028.46,3836,-1663,13,89,246,1
14327.1,51238.7,-4680,39,234,2464,3
12045.1,98298,-7848,61,309,4910,1
8548.56,4754.4,-2609.58,26,131,271,4
6067.61,11360.5,-2347.21,101,111,651,1
5123.92,4264.93,-1600,11,79,317,2
14825.5,80709,-6969.73,79,320,3466,5
9437.37,39537,-1800,11,196,1885,3
19903.2,155726,-8180,72,449,5537,2
15743.7,142954,-7730.43,194,362,5847,4
8489.6,5504.7,-2050.75,47,107,276,1
11794.6,54163.8,-4338.97,107,209,2534,5
7594.77,15816.3,-2646.55,71,134,970,4
13216.8,96910,-1869,33,308,4332,1
7884.95,4515.97,-2591.14,33,131,271,4
8595,25341.2,-3162.87,29,157,1519,2
8188.74,25571,-3347,57,139,1254,1
6785.53,13299.9,-1551.81,20,96,804,3
10250.1,38337.9,-4868.05,39,219,1875,1
9713.91,34551,-3465.99,86,176,1922,4
7927.3,9051,-1792,15,107,399,1
3933.4,2175.72,-1056.32,20,54,165,5
9585.89,26095.7,-3396.21,27,174,1415,3
8320.29,12235.4,-2562.95,77,128,693,3
9890.03,34363.9,-4483.67,132,208,1691,4
4878.32,3457,-1726,6,72,243,1
6002.02,5104.18,-2040,7,79,292,2
8723.49,12321.2,-2715.4,66,136,619,4
21995.3,410952,-9180,71,473,14125,2
12418.9,73447.4,-3880,26,249,3630,2
13755.2,47336,-5759.16,69,273,2061,4
5814.64,4763.86,-1010,21,85,343,5
12184.6,89290.7,-6700,46,254,3885,3
8785.96,21186,-3020,13,151,1111,1
10191.7,27998,-3089,41,151,1163,1
6842.8,6929.84,-1709.58,35,95,427,5
12013.6,73494.9,-4230,25,249,3630,2
11364.7,151931,-7002,144,266,6967,1
2414.83,51.0642,-602,13,33,5,5
10235.7,30797,-3015.37,102,171,1747,4
11539.3,59110.4,-4366.8,126,217,2904,3
13317,75884.8,-5453.95,45,262,3211,4
14025.1,92585.3,-5580,50,254,3885,3
8388.76,26208,-3130,35,156,1364,4
13841.7,81864,-5080,61,272,3539,5
9466.99,11375,-2667,24,152,552,1
7071.66,13959,-2415.03,86,120,809,4
13063.9,60256.4,-4970,34,247,2754,3
7486.25,14497.6,-2276.45,84,120,809,5
8147.39,7926.71,-1650,154,109,486,5
3925.55,2201.96,-1159.38,20,54,165,2
10821.5,34285.5,-1880,37,166,1414,4
12168.2,113266,-2690,41,235,4905,3
11220.4,85725.6,-2320,21,220,3450,3
7277.96,9484.11,-3063.51,17,138,554,3
7029.83,11699,-4529,48,122,694,1
9726.3,26231.3,-3364.88,26,174,1415,4
12712.8,46402.4,-5926.42,64,273,2061,4
22402.9,410006,-5960,53,473,14125,3
21233.8,342184,-8720,111,462,11563,3
16398.5,160657,-7543.02,75,352,6744,3
24567.6,433271,-14367,165,610,13977,1
11751.8,52284.9,-4160,20,216,2677,3
5607.34,4282.43,-1254.92,14,72,340,4
5658.92,4368.51,-808,22,88,292,2
13307.8,51370.1,36.8,29,234,2464,2
7452.73,14022,-2372.69,78,120,809,3
5782.43,4607.97,-1770,11,79,292,3
6883.62,4245.33,-1289.36,30,75,248,1
19228.2,231145,-11200,96,537,8350,3
12260.1,71160.5,-5672.89,40,262,3211,5
7325.61,12529,-3098,29,131,730,1
5227.24,4281.03,-1200,11,79,317,2
23288.5,279622,-9205.06,72,468,9276,5
8917.33,10343,-2838.92,84,130,490,5
5646.04,11155.2,-1916.24,17,102,764,4
7468.96,13947.6,-2305.18,94,120,809,4
3794.31,1450.86,-966.327,41,52,133,2
29772.3,844064,-12720,134,745,21699,1
9297.52,38657.5,-3050,14,196,1885,3
9244.52,39125.5,-2710,15,196,1885,3
8416.4,9496.1,-2893.24,100,130,490,2
5518.18,3258,-4057,14,112,228,1
13924.3,140147,-4000,36,315,5844,4
8087.36,21649,-5202,23,148,1205,1
11295.4,50543.6,-5260,32,216,2677,4
5978.39,7675.44,-1735.06,72,104,457,2
5551.53,1740.87,-1453.42,24,76,147,4
9411.41,51821.5,-2940,34,188,2599,3
9384.55,30453.7,-3095.07,109,171,1747,5
8957.87,10936.1,-3131.52,46,156,654,4
6612.54,13252.9,-1571.11,20,96,804,2
12435.3,95263,-6925,26,275,4064,1
9149.61,16924.5,-4299.11,34,183,931,5
12805.4,74656.3,-4260,31,249,3630,2
11862.8,33950,-1060,31,166,1111,3
12916.9,74356.6,-3310,24,249,3630,2
8378,10996.3,-3106.95,34,156,654,4
15553.3,145531,-8265,45,345,5640,1
12457,61537.2,-2260,41,223,2822,4
5072.47,4273.39,-1160,11,79,317,2
7292.61,12627,-2266,10,129,693,1
11279.2,69023.6,-5197.3,147,247,3373,5
7971.42,12121,-2564,27,110,765,1
10265.7,35100.3,-4363.16,114,208,1691,5
11204.6,50356,-5150,24,216,2677,3
10577.1,33982.7,-3457.2,93,176,1922,5
22259.1,515302,-11613.2,142,540,18067,4
10478.6,28865.4,-3770,38,194,1521,5
8549.2,11361.6,-3090.26,43,156,654,4
9017.84,20768,-3656,41,165,1024,1
14688,83343.4,-2430,52,223,2822,5
10073.2,27186.4,-2816.2,77,158,1403,4
10609.9,37995.2,-4189.9,130,205,1751,2
14451.4,74148,-5885,42,291,3217,1
12244.8,73576.6,-3520,20,249,3630,2
5327.09,4283.75,-1080,10,79,317,2
5373.24,4253.85,-1060,14,88,292,5
8700.82,17284,-2718.01,77,142,844,5
8292.36,19094,-3691,58,162,1206,1
6138.45,6713,-3008,54,109,426,1
8485.72,13431.2,-2838.9,11,148,729,3
10906,39535.8,-3861.01,18,193,2118,4
8100.68,8977.34,-925,23,102,516,5
13836.6,81157.4,-5290,54,272,3539,5
11139.7,52064,-621,57,224,2192,3
13609.8,60399.2,-4780,34,247,2754,3
13172.5,51064.7,-3190,28,234,2464,2
13011.9,70519.9,-5529.93,42,262,3211,5
3596.39,1413.68,-1061.21,33,52,133,4
8668.38,26652.7,-2670,31,156,1364,3
11238.9,86063.6,-3000,20,220,3450,3
14727.5,115706,-6080,59,271,4426,2
8988.13,12220.8,-2665.22,90,136,619,3
9595.29,26375.2,-3336.37,30,174,1415,4
3578.89,1967.22,-644.736,3,43,161,1
9738.49,24449.2,-1850,16,166,1111,5
5737.32,4189.12,-1251.91,122,88,318,3
21988.7,243998,-10900,84,537,8350,3
11741,52851.3,-4344.44,99,209,2534,5
9265.92,39015.3,-3550,22,196,1885,3
10888.7,33817.1,-2930,21,234,1581,2
17173.9,139969,-10300,78,449,5537,2
9658.86,26820.4,-2070,24,166,1414,4
5312.42,9205,-1973,9,91,548,1
13859.6,52497.6,-6014.78,43,288,2334,5
17513.5,200824,-9330,44,390,7459,4
15590.6,120161,-6600,46,271,4426,3
14713.6,116225,-6120,45,271,4426,2
8253.78,12052,-2599.85,87,128,693,2
10264.6,85325.9,-2490,22,220,3450,3
5133.72,4344.16,-1299.15,14,72,340,5
8937.7,12343.2,-2341.16,77,128,693,2
14674.9,150748,-8748,73,398,6070,1
8720.62,37780.9,-3936.78,46,180,2054,4
17448.5,161929,-7367.33,67,352,6744,2
3865.35,2197.4,-1095.95,20,54,165,2
9163.48,51069.2,-2750,20,188,2599,3
7408.1,14163.4,-2350.97,84,120,809,3
3691.12,1410.5,-1066.76,39,52,133,1
7663.9,10157.7,-2457.06,22,123,621,4
4977.12,4338.83,-1690,23,85,343,5
5674.14,3073.16,-870,11,75,166,5
19470.7,152356,-10600,76,449,5537,2
9762.8,35318.8,-4530.01,125,208,1691,4
12868,70266,-5889,61,257,3058,1
9255.87,51928.7,-3590,31,188,2599,2
5316.72,4394.67,-1650,21,85,343,5
4729.27,3297.96,-1195.32,36,71,249,3
24713.3,260239,-9400,99,537,8350,3
15818.5,81124.3,-2240,59,223,2059,3
7280.6,12984.5,-1720.26,14,105,765,3
9664.45,36639,-3830,33,196,1997,4
